Time [s],Value,Parity Error,Framing Error
31.376198299999999,0xFF,,
31.377354000000000,0x01,,
31.378509999999999,0x04,,
31.379666700000001,0x8A,,
31.380822999999999,0x00,,
31.381982099999998,0x04,,
31.383141299999998,0x6C,,
31.384436300000001,0xFF,,
31.385582700000001,0xFF,,
31.386727799999999,0x01,,
31.387872699999999,0x06,,
31.389017899999999,0x00,,
31.390163500000000,0x03,,
31.391308800000001,0x21,,
31.392454200000000,0x01,,
31.393599699999999,0x08,,
31.394744700000000,0xCB,,
31.400764800000001,0x00,,Error
31.699041800000000,0xFF,,
31.700197400000000,0xFF,,
31.701353000000001,0x01,,
31.702509100000000,0x04,,
31.703666299999998,0x8A,,
31.704822700000001,0x00,,
31.705981600000001,0x04,,
31.707141000000000,0x6C,,
31.708434400000002,0xFF,,
31.709581000000000,0xFF,,
31.710725900000000,0x01,,
31.711870999999999,0x06,,
31.713016000000000,0x00,,
31.714161699999998,0x03,,
31.715306900000002,0x21,,
31.716452300000000,0x01,,
31.717597900000001,0x08,,
31.718743000000000,0xCB,,
31.724761000000001,0x00,,Error
32.054041300000002,0xFF,,
32.055197200000002,0xFF,,
32.056353000000001,0x01,,
32.057509000000003,0x04,,
32.058665099999999,0x8A,,
32.059820899999998,0x00,,
32.060978599999999,0x04,,
32.062136799999998,0x6C,,
32.063435900000002,0xFF,,
32.064582500000000,0xFF,,
32.065727400000000,0x01,,
32.066873000000001,0x06,,
32.068018000000002,0x00,,
32.069164100000002,0x03,,
32.070309199999997,0x21,,
32.071454899999999,0x01,,
32.072600299999998,0x08,,
32.073745299999999,0xCB,,
32.079762600000002,0x00,,Error
32.393037000000000,0xFF,,
32.394193000000001,0xFF,,
32.395349299999999,0x01,,
32.396505300000001,0x04,,
32.397661499999998,0x8A,,
32.398817600000001,0x00,,
32.399975400000002,0x04,,
32.401133500000000,0x6C,,
32.402431200000002,0xFF,,
32.403577700000000,0xFF,,
32.404722599999999,0x01,,
32.405867600000001,0x06,,
32.407012600000002,0x00,,
32.408158299999997,0x03,,
32.409303299999998,0x21,,
32.410448799999998,0x01,,
32.411594299999997,0x08,,
32.412739299999998,0xCB,,
32.418759899999998,0x00,,Error
32.763030899999997,0xFF,,
32.764186799999997,0xFF,,
32.765341800000002,0x01,,
32.766497999999999,0x04,,
32.767654600000000,0x8A,,
32.768810500000001,0x00,,
32.769968100000000,0x04,,
32.771126700000003,0x6C,,
32.772424100000002,0xFF,,
32.773570399999997,0xFF,,
32.774715899999997,0x01,,
32.775860799999997,0x06,,
32.777006299999996,0x00,,
32.778151800000003,0x03,,
32.779297499999998,0x21,,
32.780442899999997,0x01,,
32.781588300000003,0x08,,
32.782733499999999,0xCB,,
32.788751499999996,0x00,,Error
33.133022799999999,0xFF,,
33.134178300000002,0xFF,,
33.135334000000000,0x01,,
33.136491499999998,0x04,,
33.137648200000001,0x8A,,
33.138804200000003,0x00,,
33.139962500000003,0x04,,
33.141121300000002,0x6C,,
33.142416599999997,0xFF,,
33.143562899999999,0xFF,,
33.144708399999999,0x01,,
33.145853299999999,0x06,,
33.146998799999999,0x00,,
33.148144299999998,0x03,,
33.149290100000002,0x21,,
33.150435399999999,0x01,,
33.151580799999998,0x08,,
33.152725900000000,0xCB,,
33.158745699999997,0x00,,Error
33.464019299999997,0xFF,,
33.465175700000003,0xFF,,
33.466331400000001,0x01,,
33.467486899999997,0x04,,
33.468643499999999,0x8A,,
33.469799799999997,0x00,,
33.470958000000003,0x04,,
33.472116499999998,0x6C,,
33.473412799999998,0xFF,,
33.474559100000000,0xFF,,
33.475704499999999,0x01,,
33.476849399999999,0x06,,
33.477994799999998,0x00,,
33.479140299999997,0x03,,
33.480286000000000,0x21,,
33.481431299999997,0x01,,
33.482576700000003,0x08,,
33.483721799999998,0xCB,,
33.489740500000003,0x00,,Error
33.777020800000003,0xFF,,
33.778176600000002,0xFF,,
33.779332799999999,0x01,,
33.780488200000001,0x04,,
33.781644900000003,0x8A,,
33.782800700000003,0x00,,
33.783958699999999,0x04,,
33.785117200000002,0x6C,,
33.786414700000002,0xFF,,
33.787561099999998,0xFF,,
33.788705899999997,0x01,,
33.789850899999998,0x06,,
33.790995799999997,0x00,,
33.792141500000000,0x03,,
33.793286500000001,0x21,,
33.794431899999999,0x01,,
33.795577399999999,0x08,,
33.796722400000000,0xCB,,
33.802741099999999,0x00,,Error
34.157016800000001,0xFF,,
34.158172700000001,0xFF,,
34.159328700000003,0x01,,
34.160484699999998,0x04,,
34.161641400000001,0x8A,,
34.162797900000001,0x00,,
34.163956100000000,0x04,,
34.165114600000003,0x6C,,
34.166410599999999,0xFF,,
34.167557000000002,0xFF,,
34.168702099999997,0x01,,
34.169847099999998,0x06,,
34.170992200000001,0x00,,
34.172137800000002,0x03,,
34.173283099999999,0x21,,
34.174428599999999,0x01,,
34.175574099999999,0x08,,
34.176719100000000,0xCB,,
34.182738000000001,0x00,,Error
34.516009500000003,0xFF,,
34.517164899999997,0xFF,,
34.518320099999997,0x01,,
34.519475600000000,0x04,,
34.520632800000001,0x8A,,
34.521788600000001,0x00,,
34.522947799999997,0x04,,
34.524107299999997,0x6C,,
34.525401600000002,0xFF,,
34.526547999999998,0xFF,,
34.527693700000000,0x01,,
34.528838700000001,0x06,,
34.529984300000002,0x00,,
34.531129800000002,0x03,,
34.532275499999997,0x21,,
34.533420900000003,0x01,,
34.534566300000002,0x08,,
34.535711399999997,0xCB,,
34.541729900000000,0x00,,Error
34.886005200000000,0xFF,,
34.887160799999997,0xFF,,
34.888316400000001,0x01,,
34.889471899999997,0x04,,
34.890628000000000,0x8A,,
34.891784399999999,0x00,,
34.892942400000003,0x04,,
34.894100700000003,0x6C,,
34.895399200000000,0xFF,,
34.896545699999997,0xFF,,
34.897691299999998,0x01,,
34.898836299999999,0x06,,
34.899981900000000,0x00,,
34.901127500000001,0x03,,
34.902273299999997,0x21,,
34.903418799999997,0x01,,
34.904564200000003,0x08,,
34.905709500000000,0xCB,,
34.911729999999999,0x00,,Error
35.207001099999999,0xFF,,
35.208156700000004,0xFF,,
35.209311300000003,0x01,,
35.210467100000002,0x04,,
35.211623400000001,0x8A,,
35.212779599999998,0x00,,
35.213937600000001,0x04,,
35.215096299999999,0x6C,,
35.216393699999998,0xFF,,
35.217540100000001,0xFF,,
35.218685100000002,0x01,,
35.219830000000002,0x06,,
35.220975099999997,0x00,,
35.222120599999997,0x03,,
35.223265900000001,0x21,,
35.224411400000001,0x01,,
35.225556800000000,0x08,,
35.226701900000002,0xCB,,
35.232720700000002,0x00,,Error
35.551000199999997,0xFF,,
35.552156600000004,0xFF,,
35.553311700000002,0x01,,
35.554467600000002,0x04,,
35.555624299999998,0x8A,,
35.556781200000003,0x00,,
35.557940100000003,0x04,,
35.559098900000002,0x6C,,
35.560393699999999,0xFF,,
35.561540200000003,0xFF,,
35.562685100000003,0x01,,
35.563830699999997,0x06,,
35.564975699999998,0x00,,
35.566121899999999,0x03,,
35.567267000000001,0x21,,
35.568412600000002,0x01,,
35.569558100000002,0x08,,
35.570703100000003,0xCB,,
35.576721300000003,0x00,,Error
35.915993600000000,0xFF,,
35.917149700000003,0xFF,,
35.918305199999999,0x01,,
35.919461300000002,0x04,,
35.920617900000003,0x8A,,
35.921774200000002,0x00,,
35.922933100000002,0x04,,
35.924091900000001,0x6C,,
35.925387499999999,0xFF,,
35.926533900000003,0xFF,,
35.927679099999999,0x01,,
35.928823999999999,0x06,,
35.929969100000001,0x00,,
35.931114700000002,0x03,,
35.932260100000001,0x21,,
35.933405499999999,0x01,,
35.934550999999999,0x08,,
35.935696100000001,0xCB,,
35.941714400000002,0x00,,Error
36.287999599999999,0xFF,,
36.289155600000001,0xFF,,
36.290311299999999,0x01,,
36.291466700000001,0x04,,
36.292623499999998,0x8A,,
36.293779700000002,0x00,,
36.294937599999997,0x04,,
36.296096499999997,0x6C,,
36.297394099999998,0xFF,,
36.298540600000003,0xFF,,
36.299685699999998,0x01,,
36.300830599999998,0x06,,
36.301975800000001,0x00,,
36.303121400000002,0x03,,
36.304266699999999,0x21,,
36.305412199999999,0x01,,
36.306557699999999,0x08,,
36.307702700000000,0xCB,,
36.313723099999997,0x00,,Error
36.625988300000003,0xFF,,
36.627144600000001,0xFF,,
36.628300400000001,0x01,,
36.629455800000002,0x04,,
36.630612399999997,0x8A,,
36.631768200000003,0x00,,
36.632926200000000,0x04,,
36.634084999999999,0x6C,,
36.635382999999997,0xFF,,
36.636529400000001,0xFF,,
36.637675000000002,0x01,,
36.638819800000000,0x06,,
36.639965400000001,0x00,,
36.641110900000001,0x03,,
36.642256699999997,0x21,,
36.643402100000003,0x01,,
36.644547600000003,0x08,,
36.645692699999998,0xCB,,
36.651710500000000,0x00,,Error
36.942986200000000,0xFF,,
36.944141899999998,0xFF,,
36.945298000000001,0x01,,
36.946453499999997,0x04,,
36.947609700000001,0x8A,,
36.948765899999998,0x00,,
36.949923699999999,0x04,,
36.951081899999998,0x6C,,
36.952380200000000,0xFF,,
36.953526500000002,0xFF,,
36.954671599999998,0x01,,
36.955816499999997,0x06,,
36.956961499999998,0x00,,
36.958106999999998,0x03,,
36.959252200000002,0x21,,
36.960397600000000,0x01,,
36.961542899999998,0x08,,
36.962687899999999,0xCB,,
36.968706800000000,0x00,,Error
37.251982099999999,0xFF,,
37.253138100000001,0xFF,,
37.254294299999998,0x01,,
37.255450400000001,0x04,,
37.256606599999998,0x8A,,
37.257762999999997,0x00,,
37.258921100000002,0x04,,
37.260079300000001,0x6C,,
37.261376400000003,0xFF,,
37.262522699999998,0xFF,,
37.263667800000000,0x01,,
37.264812700000000,0x06,,
37.265957800000002,0x00,,
37.267103400000003,0x03,,
37.268248800000002,0x21,,
37.269394300000002,0x01,,
37.270539800000002,0x08,,
37.271684899999997,0xCB,,
37.277702300000001,0x00,,Error
37.562983400000000,0xFF,,
37.564139099999998,0xFF,,
37.565294799999997,0x01,,
37.566452400000003,0x04,,
37.567608499999999,0x8A,,
37.568764299999998,0x00,,
37.569922300000002,0x04,,
37.571080899999998,0x6C,,
37.572377299999999,0xFF,,
37.573523799999997,0xFF,,
37.574669399999998,0x01,,
37.575814399999999,0x06,,
37.576960000000000,0x00,,
37.578105700000002,0x03,,
37.579251499999998,0x21,,
37.580396999999998,0x01,,
37.581542499999998,0x08,,
37.582687700000001,0xCB,,
37.588706600000002,0x00,,Error
37.941977700000002,0xFF,,
37.943133300000000,0xFF,,
37.944287799999998,0x01,,
37.945443300000001,0x04,,
37.946599999999997,0x8A,,
37.947756400000003,0x00,,
37.948914400000000,0x04,,
37.950072800000001,0x6C,,
37.951369800000002,0xFF,,
37.952516299999999,0xFF,,
37.953661099999998,0x01,,
37.954806200000000,0x06,,
37.955950999999999,0x00,,
37.957096700000001,0x03,,
37.958241800000003,0x21,,
37.959387200000002,0x01,,
37.960532700000002,0x08,,
37.961677600000002,0xCB,,
37.967695499999998,0x00,,Error
38.301972399999997,0xFF,,
38.303127900000000,0xFF,,
38.304282600000001,0x01,,
38.305438100000003,0x04,,
38.306594799999999,0x8A,,
38.307751199999998,0x00,,
38.308909300000003,0x04,,
38.310067799999999,0x6C,,
38.311363600000000,0xFF,,
38.312509900000002,0xFF,,
38.313655300000001,0x01,,
38.314800200000001,0x06,,
38.315945599999999,0x00,,
38.317091099999999,0x03,,
38.318236700000000,0x21,,
38.319382099999999,0x01,,
38.320527400000003,0x08,,
38.321672499999998,0xCB,,
38.327690799999999,0x00,,Error
38.649969499999997,0xFF,,
38.651125399999998,0xFF,,
38.652279999999998,0x01,,
38.653435399999999,0x04,,
38.654592200000003,0x8A,,
38.655748500000001,0x00,,
38.656906200000002,0x04,,
38.658064699999997,0x6C,,
38.659362000000002,0xFF,,
38.660508299999996,0xFF,,
38.661653800000003,0x01,,
38.662798700000003,0x06,,
38.663944299999997,0x00,,
38.665089799999997,0x03,,
38.666235600000000,0x21,,
38.667380999999999,0x01,,
38.668526399999998,0x08,,
38.669671600000001,0xCB,,
38.675690799999998,0x00,,Error
39.021967099999998,0xFF,,
39.023122299999997,0xFF,,
39.024277699999999,0x01,,
39.025433300000003,0x04,,
39.026589899999998,0x8A,,
39.027746200000003,0x00,,
39.028905100000003,0x04,,
39.030064899999999,0x6C,,
39.031359999999999,0xFF,,
39.032506599999998,0xFF,,
39.033651599999999,0x01,,
39.034796800000002,0x06,,
39.035941800000003,0x00,,
39.037087600000000,0x03,,
39.038232899999997,0x21,,
39.039378399999997,0x01,,
39.040524099999999,0x08,,
39.041669200000001,0xCB,,
39.047688000000001,0x00,,Error
39.378966599999998,0xFF,,
39.380122000000000,0xFF,,
39.381277599999997,0x01,,
39.382433700000000,0x04,,
39.383590200000000,0x8A,,
39.384746100000001,0x00,,
39.385905399999999,0x04,,
39.387064899999999,0x6C,,
39.388359600000001,0xFF,,
39.389506200000000,0xFF,,
39.390651200000001,0x01,,
39.391796399999997,0x06,,
39.392941299999997,0x00,,
39.394087100000000,0x03,,
39.395232200000002,0x21,,
39.396377700000002,0x01,,
39.397523300000003,0x08,,
39.398668299999997,0xCB,,
39.404688800000002,0x00,,Error
39.721961800000003,0xFF,,
39.723117199999997,0xFF,,
39.724272499999998,0x01,,
39.725427900000000,0x04,,
39.726585100000001,0x8A,,
39.727740799999999,0x00,,
39.728899499999997,0x04,,
39.730058700000001,0x6C,,
39.731354500000002,0xFF,,
39.732500999999999,0xFF,,
39.733646600000000,0x01,,
39.734791700000002,0x06,,
39.735937399999997,0x00,,
39.737083100000000,0x03,,
39.738228900000003,0x21,,
39.739374499999997,0x01,,
39.740519999999997,0x08,,
39.741665300000001,0xCB,,
39.747685199999999,0x00,,Error
40.072953200000001,0xFF,,
40.074109300000003,0xFF,,
40.075264799999999,0x01,,
40.076420800000001,0x04,,
40.077577499999997,0x8A,,
40.078733800000002,0x00,,
40.079892000000001,0x04,,
40.081050300000001,0x6C,,
40.082346999999999,0xFF,,
40.083493400000002,0xFF,,
40.084639000000003,0x01,,
40.085783900000003,0x06,,
40.086929499999997,0x00,,
40.088075099999998,0x03,,
40.089220800000000,0x21,,
40.090366299999999,0x01,,
40.091511799999999,0x08,,
40.092657000000003,0xCB,,
40.098676200000000,0x00,,Error
40.441955399999998,0xFF,,
40.443110799999999,0xFF,,
40.444266599999999,0x01,,
40.445424099999997,0x04,,
40.446580900000001,0x8A,,
40.447737099999998,0x00,,
40.448894899999999,0x04,,
40.450053300000000,0x6C,,
40.451349499999999,0xFF,,
40.452495900000002,0xFF,,
40.453641500000003,0x01,,
40.454786499999997,0x06,,
40.455931999999997,0x00,,
40.457077599999998,0x03,,
40.458223300000000,0x21,,
40.459368699999999,0x01,,
40.460514199999999,0x08,,
40.461659300000001,0xCB,,
40.467677799999997,0x00,,Error
40.760952400000001,0xFF,,
40.762108900000001,0xFF,,
40.763264599999999,0x01,,
40.764420100000002,0x04,,
40.765576299999999,0x8A,,
40.766733000000002,0x00,,
40.767891300000002,0x04,,
40.769049400000000,0x6C,,
40.770345300000002,0xFF,,
40.771491599999997,0xFF,,
40.772637000000003,0x01,,
40.773781800000002,0x06,,
40.774927200000000,0x00,,
40.776072700000000,0x03,,
40.777218300000001,0x21,,
40.778363700000000,0x01,,
40.779508999999997,0x08,,
40.780654100000000,0xCB,,
40.786673299999997,0x00,,Error
41.107944199999999,0xFF,,
41.109099700000002,0xFF,,
41.110255400000000,0x01,,
41.111412999999999,0x04,,
41.112569100000002,0x8A,,
41.113725500000001,0x00,,
41.114883599999999,0x04,,
41.116042100000001,0x6C,,
41.117337700000000,0xFF,,
41.118484000000002,0xFF,,
41.119629600000003,0x01,,
41.120774500000003,0x06,,
41.121920000000003,0x00,,
41.123065599999997,0x03,,
41.124211299999999,0x21,,
41.125356799999999,0x01,,
41.126502199999997,0x08,,
41.127647300000000,0xCB,,
41.133667099999997,0x00,,Error
41.422946199999998,0xFF,,
41.424101999999998,0xFF,,
41.425257600000002,0x01,,
41.426413599999997,0x04,,
41.427570299999999,0x8A,,
41.428726200000000,0x00,,
41.429884399999999,0x04,,
41.431042499999997,0x6C,,
41.432339499999998,0xFF,,
41.433485900000001,0xFF,,
41.434631500000002,0x01,,
41.435776500000003,0x06,,
41.436922099999997,0x00,,
41.438067799999999,0x03,,
41.439213600000002,0x21,,
41.440359200000003,0x01,,
41.441504700000003,0x08,,
41.442649899999999,0xCB,,
41.448667899999997,0x00,,Error
41.732938799999999,0xFF,,
41.734094700000000,0xFF,,
41.735250499999999,0x01,,
41.736406000000002,0x04,,
41.737562799999999,0x8A,,
41.738719199999998,0x00,,
41.739877300000003,0x04,,
41.741035500000002,0x6C,,
41.742332900000001,0xFF,,
41.743479299999997,0xFF,,
41.744624399999999,0x01,,
41.745769299999999,0x06,,
41.746914500000003,0x00,,
41.748060099999996,0x03,,
41.749205400000001,0x21,,
41.750350900000001,0x01,,
41.751496400000001,0x08,,
41.752641400000002,0xCB,,
41.758660100000000,0x00,,Error
42.043937100000001,0xFF,,
42.045093100000003,0xFF,,
42.046249400000001,0x01,,
42.047404899999997,0x04,,
42.048560999999999,0x8A,,
42.049716900000000,0x00,,
42.050874999999998,0x04,,
42.052033199999997,0x6C,,
42.053331999999997,0xFF,,
42.054478500000002,0xFF,,
42.055623400000002,0x01,,
42.056768900000002,0x06,,
42.057913800000001,0x00,,
42.059060000000002,0x03,,
42.060205099999997,0x21,,
42.061350599999997,0x01,,
42.062496000000003,0x08,,
42.063640999999997,0xCB,,
42.069658199999999,0x00,,Error
42.371931900000000,0xFF,,
42.373087900000002,0xFF,,
42.374243600000000,0x01,,
42.375399600000001,0x04,,
42.376555699999997,0x8A,,
42.377711499999997,0x00,,
42.378869199999997,0x04,,
42.380027800000001,0x6C,,
42.381325099999998,0xFF,,
42.382471400000000,0xFF,,
42.383616799999999,0x01,,
42.384761599999997,0x06,,
42.385907099999997,0x00,,
42.387052500000003,0x03,,
42.388198199999998,0x21,,
42.389343500000003,0x01,,
42.390488900000001,0x08,,
42.391634000000003,0xCB,,
42.397653900000002,0x00,,Error
42.715928400000003,0xFF,,
42.717084100000001,0xFF,,
42.718239400000002,0x01,,
42.719396900000000,0x04,,
42.720553600000002,0x8A,,
42.721710000000002,0x00,,
42.722868099999999,0x04,,
42.724026600000002,0x6C,,
42.725322400000003,0xFF,,
42.726468699999998,0xFF,,
42.727614299999999,0x01,,
42.728759099999998,0x06,,
42.729904599999998,0x00,,
42.731050000000003,0x03,,
42.732195699999998,0x21,,
42.733341000000003,0x01,,
42.734486400000002,0x08,,
42.735631499999997,0xCB,,
42.741649700000004,0x00,,Error
43.085927599999998,0xFF,,
43.087083700000001,0xFF,,
43.088239299999998,0x01,,
43.089395300000000,0x04,,
43.090551499999997,0x8A,,
43.091707999999997,0x00,,
43.092866500000000,0x04,,
43.094025000000002,0x6C,,
43.095320500000000,0xFF,,
43.096466700000001,0xFF,,
43.097612200000000,0x01,,
43.098756999999999,0x06,,
43.099902499999999,0x00,,
43.101047899999998,0x03,,
43.102193600000000,0x21,,
43.103338899999997,0x01,,
43.104484200000002,0x08,,
43.105629299999997,0xCB,,
43.111648400000000,0x00,,Error
43.408920999999999,0xFF,,
43.410076300000000,0xFF,,
43.411231299999997,0x01,,
43.412388300000003,0x04,,
43.413544399999999,0x8A,,
43.414700199999999,0x00,,
43.415858000000000,0x04,,
43.417016400000001,0x6C,,
43.418313300000001,0xFF,,
43.419459600000003,0xFF,,
43.420605199999997,0x01,,
43.421750099999997,0x06,,
43.422895599999997,0x00,,
43.424041199999998,0x03,,
43.425186900000000,0x21,,
43.426332400000000,0x01,,
43.427477799999998,0x08,,
43.428622900000001,0xCB,,
43.434641900000003,0x00,,Error
43.720920200000002,0xFF,,
43.722076100000002,0xFF,,
43.723231699999999,0x01,,
43.724387200000002,0x04,,
43.725543899999998,0x8A,,
43.726699799999999,0x00,,
43.727858200000000,0x04,,
43.729016700000003,0x6C,,
43.730313400000000,0xFF,,
43.731459700000002,0xFF,,
43.732605200000002,0x01,,
43.733750100000002,0x06,,
43.734895600000002,0x00,,
43.736041200000003,0x03,,
43.737186999999999,0x21,,
43.738332399999997,0x01,,
43.739477899999997,0x08,,
43.740623100000001,0xCB,,
43.746640100000000,0x00,,Error
44.033917799999998,0xFF,,
44.035074000000002,0xFF,,
44.036229700000000,0x01,,
44.037385100000002,0x04,,
44.038541799999997,0x8A,,
44.039697699999998,0x00,,
44.040855800000003,0x04,,
44.042014299999998,0x6C,,
44.043312200000003,0xFF,,
44.044458599999999,0xFF,,
44.045604200000000,0x01,,
44.046749100000000,0x06,,
44.047894599999999,0x00,,
44.049040200000000,0x03,,
44.050185999999997,0x21,,
44.051331500000003,0x01,,
44.052476900000002,0x08,,
44.053622099999998,0xCB,,
44.059641700000000,0x00,,Error
44.361917200000001,0xFF,,
44.363072799999998,0xFF,,
44.364228900000001,0x01,,
44.365384400000003,0x04,,
44.366540700000002,0x8A,,
44.367696899999999,0x00,,
44.368854599999999,0x04,,
44.370013200000002,0x6C,,
44.371311100000000,0xFF,,
44.372457500000003,0xFF,,
44.373602499999997,0x01,,
44.374747399999997,0x06,,
44.375892399999998,0x00,,
44.377037999999999,0x03,,
44.378183200000002,0x21,,
44.379328600000001,0x01,,
44.380474000000000,0x08,,
44.381619000000001,0xCB,,
44.387639900000003,0x00,,Error
44.709908300000002,0xFF,,
44.711064200000003,0xFF,,
44.712220299999998,0x01,,
44.713376300000000,0x04,,
44.714532400000003,0x8A,,
44.715688299999997,0x00,,
44.716846599999997,0x04,,
44.718005099999999,0x6C,,
44.719302700000000,0xFF,,
44.720449199999997,0xFF,,
44.721594099999997,0x01,,
44.722739199999999,0x06,,
44.723884099999999,0x00,,
44.725029800000002,0x03,,
44.726174899999997,0x21,,
44.727320400000004,0x01,,
44.728465999999997,0x08,,
44.729610999999998,0xCB,,
44.735630899999997,0x00,,Error
45.050908600000000,0xFF,,
45.052064799999997,0xFF,,
45.053219900000002,0x01,,
45.054375899999997,0x04,,
45.055532100000001,0x8A,,
45.056688800000003,0x00,,
45.057847199999998,0x04,,
45.059005999999997,0x6C,,
45.060301099999997,0xFF,,
45.061447500000000,0xFF,,
45.062592400000000,0x01,,
45.063737400000001,0x06,,
45.064882200000000,0x00,,
45.066027900000002,0x03,,
45.067172900000003,0x21,,
45.068318300000001,0x01,,
45.069463800000001,0x08,,
45.070608700000001,0xCB,,
45.076626800000000,0x00,,Error
45.403906499999998,0xFF,,
45.405062299999997,0xFF,,
45.406217499999997,0x01,,
45.407374500000003,0x04,,
45.408531199999999,0x8A,,
45.409687499999997,0x00,,
45.410845199999997,0x04,,
45.412003700000000,0x6C,,
45.413299600000002,0xFF,,
45.414445899999997,0xFF,,
45.415591399999997,0x01,,
45.416736299999997,0x06,,
45.417881899999998,0x00,,
45.419027399999997,0x03,,
45.420173100000000,0x21,,
45.421318499999998,0x01,,
45.422463899999997,0x08,,
45.423608999999999,0xCB,,
45.429629300000002,0x00,,Error
45.719895800000003,0xFF,,
45.721052000000000,0xFF,,
45.722207500000003,0x01,,
45.723363100000000,0x04,,
45.724519200000003,0x8A,,
45.725675899999999,0x00,,
45.726834199999999,0x04,,
45.727992700000001,0x6C,,
45.729289600000001,0xFF,,
45.730435999999997,0xFF,,
45.731581599999998,0x01,,
45.732726599999999,0x06,,
45.733872200000000,0x00,,
45.735017900000003,0x03,,
45.736163699999999,0x21,,
45.737309199999999,0x01,,
45.738454699999998,0x08,,
45.739599800000001,0xCB,,
45.745619099999999,0x00,,Error
46.085890999999997,0xFF,,
46.087047400000003,0xFF,,
46.088202799999998,0x01,,
46.089358199999999,0x04,,
46.090515000000003,0x8A,,
46.091671800000000,0x00,,
46.092829999999999,0x04,,
46.093988600000003,0x6C,,
46.095284700000001,0xFF,,
46.096431099999997,0xFF,,
46.097576099999998,0x01,,
46.098720999999998,0x06,,
46.099865999999999,0x00,,
46.101011499999998,0x03,,
46.102156700000002,0x21,,
46.103301999999999,0x01,,
46.104447499999999,0x08,,
46.105592500000000,0xCB,,
46.111610400000004,0x00,,Error
46.456888599999999,0xFF,,
46.458044500000000,0xFF,,
46.459200600000003,0x01,,
46.460356599999997,0x04,,
46.461512700000000,0x8A,,
46.462669099999999,0x00,,
46.463827400000000,0x04,,
46.464985900000002,0x6C,,
46.466281799999997,0xFF,,
46.467428099999999,0xFF,,
46.468573700000000,0x01,,
46.469718499999999,0x06,,
46.470864100000000,0x00,,
46.472009600000000,0x03,,
46.473155300000002,0x21,,
46.474300700000001,0x01,,
46.475446099999999,0x08,,
46.476591200000001,0xCB,,
46.482608599999999,0x00,,Error
46.801890399999998,0xFF,,
46.803046100000003,0xFF,,
46.804201900000002,0x01,,
46.805357999999998,0x04,,
46.806515200000000,0x8A,,
46.807671300000003,0x00,,
46.808830100000002,0x04,,
46.809989299999998,0x6C,,
46.811284100000002,0xFF,,
46.812430399999997,0xFF,,
46.813575499999999,0x01,,
46.814720399999999,0x06,,
46.815865500000001,0x00,,
46.817011100000002,0x03,,
46.818156399999999,0x21,,
46.819301799999998,0x01,,
46.820447299999998,0x08,,
46.821592299999999,0xCB,,
46.827610999999997,0x00,,Error
47.107886000000001,0xFF,,
47.109041699999999,0xFF,,
47.110197399999997,0x01,,
47.111352900000000,0x04,,
47.112509600000003,0x8A,,
47.113665800000000,0x00,,
47.114824599999999,0x04,,
47.115983700000001,0x6C,,
47.117278800000001,0xFF,,
47.118425199999997,0xFF,,
47.119570899999999,0x01,,
47.120715900000000,0x06,,
47.121861500000001,0x00,,
47.123007100000002,0x03,,
47.124152899999999,0x21,,
47.125298399999998,0x01,,
47.126443899999998,0x08,,
47.127589100000002,0xCB,,
47.133607400000002,0x00,,Error
47.417879300000003,0xFF,,
47.419035299999997,0xFF,,
47.420190499999997,0x01,,
47.421346000000000,0x04,,
47.422502100000003,0x8A,,
47.423658900000000,0x00,,
47.424817099999999,0x04,,
47.425975600000001,0x6C,,
47.427272500000001,0xFF,,
47.428418899999997,0xFF,,
47.429564100000000,0x01,,
47.430709100000001,0x06,,
47.431854299999998,0x00,,
47.432999899999999,0x03,,
47.434145299999997,0x21,,
47.435290799999997,0x01,,
47.436436399999998,0x08,,
47.437581399999999,0xCB,,
47.443598500000000,0x00,,Error
47.789880400000001,0xFF,,
47.791036800000001,0xFF,,
47.792192000000000,0x01,,
47.793347400000002,0x04,,
47.794503400000004,0x8A,,
47.795659700000002,0x00,,
47.796818199999997,0x04,,
47.797977000000003,0x6C,,
47.799273399999997,0xFF,,
47.800419800000000,0xFF,,
47.801565400000001,0x01,,
47.802710400000002,0x06,,
47.803856000000003,0x00,,
47.805001599999997,0x03,,
47.806147400000000,0x21,,
47.807292900000000,0x01,,
47.808438400000000,0x08,,
47.809583600000003,0xCB,,
47.815602800000001,0x00,,Error
48.152872600000002,0xFF,,
48.154027599999999,0xFF,,
48.155182699999997,0x01,,
48.156339600000003,0x04,,
48.157496299999998,0x8A,,
48.158652500000002,0x00,,
48.159810399999998,0x04,,
48.160969199999997,0x6C,,
48.162264999999998,0xFF,,
48.163411400000001,0xFF,,
48.164556900000001,0x01,,
48.165701800000001,0x06,,
48.166847300000001,0x00,,
48.167992900000002,0x03,,
48.169138599999997,0x21,,
48.170284000000002,0x01,,
48.171429400000001,0x08,,
48.172574500000003,0xCB,,
48.178592000000002,0x00,,Error
48.473866800000003,0xFF,,
48.475022099999997,0xFF,,
48.476177200000002,0x01,,
48.477334100000000,0x04,,
48.478490299999997,0x8A,,
48.479646700000004,0x00,,
48.480804800000001,0x04,,
48.481963299999997,0x6C,,
48.483259799999999,0xFF,,
48.484406300000003,0xFF,,
48.485551299999997,0x01,,
48.486696299999998,0x06,,
48.487841199999998,0x00,,
48.488986900000000,0x03,,
48.490132000000003,0x21,,
48.491277300000000,0x01,,
48.492422900000001,0x08,,
