Time [s],Value,Parity Error,Framing Error
1.529586750000000,0x04,,
1.530745250000000,0x6C,,
1.532038500000000,0xFF,,
1.533181250000000,0xFF,,
1.534323000000000,0x01,,
1.535464250000000,0x06,,
1.536605750000000,0x00,,
1.537747750000000,0x03,,
1.538889500000000,0x21,,
1.540031500000000,0x01,,
1.541173500000000,0x08,,
1.542314750000000,0xCB,,
1.548332250000000,0x00,,Error
1.830643500000000,0xFF,,
1.831799500000000,0xFF,,
1.832954250000000,0x01,,
1.834109750000000,0x04,,
1.835266250000000,0x8A,,
1.836422000000000,0x00,,
1.837579750000000,0x04,,
1.838738250000000,0x6C,,
1.840032500000000,0xFF,,
1.841175250000000,0xFF,,
1.842316750000000,0x01,,
1.843458250000000,0x06,,
1.844599750000000,0x00,,
1.845741750000000,0x03,,
1.846883250000000,0x21,,
1.848025250000000,0x01,,
1.849167250000000,0x08,,
1.850308750000000,0xCB,,
1.856327250000000,0x00,,Error
2.139645500000000,0xFF,,
2.140801500000000,0xFF,,
2.141957250000000,0x01,,
2.143112750000000,0x04,,
2.144268750000000,0x8A,,
2.145424500000000,0x00,,
2.146582500000000,0x04,,
2.147741000000000,0x6C,,
2.149035250000000,0xFF,,
2.150178000000000,0xFF,,
2.151320250000000,0x01,,
2.152461500000000,0x06,,
2.153603750000000,0x00,,
2.154745750000000,0x03,,
2.155888000000000,0x21,,
2.157030000000000,0x01,,
2.158172000000000,0x08,,
2.159313500000000,0xCB,,
2.165332000000000,0x00,,Error
2.455644250000000,0xFF,,
2.456800000000000,0xFF,,
2.457955500000000,0x01,,
2.459111000000000,0x04,,
2.460267750000000,0x8A,,
2.461424000000000,0x00,,
2.462581750000000,0x04,,
2.463740750000000,0x6C,,
2.465033250000000,0xFF,,
2.466176250000000,0xFF,,
2.467318250000000,0x01,,
2.468459500000000,0x06,,
2.469601500000000,0x00,,
2.470743750000000,0x03,,
2.471885750000000,0x21,,
2.473027750000000,0x01,,
2.474170000000000,0x08,,
2.475311500000000,0xCB,,
2.481328750000000,0x00,,Error
2.772638750000000,0xFF,,
2.773794250000000,0xFF,,
2.774949750000000,0x01,,
2.776105250000000,0x04,,
2.777261750000000,0x8A,,
2.778417500000000,0x00,,
2.779575250000000,0x04,,
2.780733750000000,0x6C,,
2.782028000000000,0xFF,,
2.783170750000000,0xFF,,
2.784312250000000,0x01,,
2.785453750000000,0x06,,
2.786595250000000,0x00,,
2.787737250000000,0x03,,
2.788879000000000,0x21,,
2.790021000000000,0x01,,
2.791163000000000,0x08,,
2.792304500000000,0xCB,,
2.798322250000000,0x00,,Error
3.072639750000000,0xFF,,
3.073795500000000,0xFF,,
3.074951000000000,0x01,,
3.076107000000000,0x04,,
3.077263250000000,0x8A,,
3.078419500000000,0x00,,
3.079577750000000,0x04,,
3.080735750000000,0x6C,,
3.082029000000000,0xFF,,
3.083172000000000,0xFF,,
3.084314000000000,0x01,,
3.085455500000000,0x06,,
3.086597500000000,0x00,,
3.087739500000000,0x03,,
3.088881750000000,0x21,,
3.090023750000000,0x01,,
3.091165750000000,0x08,,
3.092307500000000,0xCB,,
3.098326500000000,0x00,,Error
3.389634250000000,0xFF,,
3.390790250000000,0xFF,,
3.391945250000000,0x01,,
3.393100750000000,0x04,,
3.394257500000000,0x8A,,
3.395413250000000,0x00,,
3.396571000000000,0x04,,
3.397729500000000,0x6C,,
3.399023500000000,0xFF,,
3.400166500000000,0xFF,,
3.401307750000000,0x01,,
3.402449500000000,0x06,,
3.403590750000000,0x00,,
3.404733000000000,0x03,,
3.405874750000000,0x21,,
3.407016500000000,0x01,,
3.408158750000000,0x08,,
3.409300250000000,0xCB,,
3.415317750000000,0x00,,Error
3.519585000000000,0xD8,,Error
3.520587250000000,0xFF,,
6.032601750000000,0x1D,,
6.033602750000000,0xC9,,
6.034602500000000,0x09,,
6.035616000000000,0x0F,,Error
6.036656000000000,0xFE,,
6.050607000000000,0x1B,,
6.051609250000000,0x6D,,
6.052601500000000,0xFF,,
6.058207750000000,0xFF,,
6.065607500000000,0x1B,,
6.066633750000000,0x3B,,
6.067637000000000,0xFF,,
6.073200250000000,0xFF,,
6.081604750000000,0x5F,,Error
6.082613000000000,0x42,,
6.083605500000000,0xFF,,
6.089198250000000,0xFF,,
6.097604500000000,0x9B,,
6.098597250000000,0xAB,,Error
6.099635250000000,0xFF,,
6.105205250000000,0xFF,,
6.112603750000000,0xBB,,
6.113605750000000,0xCD,,Error
6.114634750000000,0xFF,,
6.120206000000000,0xFF,,
6.128603000000000,0x1B,,Error
6.129621750000000,0x26,,Error
6.130633750000000,0xFF,,
6.136204000000000,0xFF,,
6.146604750000000,0xBF,,
6.147598500000000,0x73,,Error
6.148597750000000,0xFF,,
6.154205250000000,0xFF,,
6.161603250000000,0x1B,,Error
6.162621750000000,0x38,,
6.163632750000000,0xFF,,
6.169197500000000,0xFF,,
6.177603750000000,0x1F,,Error
6.178605250000000,0xCD,,
6.179597000000000,0xFF,,
6.185204250000000,0xFF,,
6.193601750000000,0x3B,,
6.194595500000000,0x7B,,
6.195587250000000,0xFF,,
6.201202250000000,0xFF,,
6.210604000000000,0x9B,,Error
6.211630000000000,0x05,,
6.212631750000000,0xFF,,
6.218197000000000,0xFF,,
6.227609000000000,0x1F,,Error
6.228627000000000,0xD6,,
6.229640000000000,0xFF,,
6.235209250000000,0xFF,,
6.243604750000000,0x9B,,
6.244606750000000,0xF1,,Error
6.245635000000000,0xFF,,
6.251198750000000,0xFF,,
6.259604750000000,0x3B,,Error
6.260615500000000,0x74,,Error
6.261635500000000,0xDF,,
6.270604750000000,0x9F,,
6.271606750000000,0x25,,Error
6.272607250000000,0xFF,,
6.280601500000000,0x3F,,
6.281595000000000,0xEB,,
6.282588250000000,0xFF,,
6.291604750000000,0xBB,,Error
6.292615750000000,0x8E,,Error
6.293636750000000,0xFF,,
6.302609500000000,0x3B,,Error
6.303612250000000,0xD9,,
6.304612750000000,0xFF,,
6.312606500000000,0x3B,,
6.313599750000000,0xD3,,Error
6.314608250000000,0xFF,,
6.324607500000000,0xBB,,
6.325601000000000,0x93,,
6.326601750000000,0xFF,,
6.335604250000000,0x9F,,Error
6.336606250000000,0x71,,
6.337599750000000,0xFF,,
6.346604500000000,0xBF,,
6.347597500000000,0x9B,,
6.348598250000000,0xFF,,
6.355605000000000,0xBF,,
6.356598750000000,0xBB,,Error
6.357636750000000,0xDF,,
6.365602000000000,0x3F,,
6.366595500000000,0xFB,,
6.367595500000000,0xFF,,
6.377606250000000,0x3F,,
6.378607250000000,0x55,,
6.379599250000000,0xFF,,
6.388605000000000,0x3F,,
6.389598000000000,0xFB,,Error
6.390635750000000,0xDF,,
6.399601000000000,0x1F,,
6.400593750000000,0xD3,,Error
6.401602500000000,0xFF,,
6.410605250000000,0x3F,,
6.411599500000000,0xCB,,Error
6.412598750000000,0xFF,,
6.421600000000000,0x3B,,
6.422593500000000,0xFB,,Error
6.423630750000000,0xFF,,
6.432602750000000,0xBB,,
6.433595750000000,0xBB,,Error
6.434634000000000,0xFF,,
6.441600750000000,0x9B,,
6.442593250000000,0x9B,,Error
6.443629000000000,0xDF,,
6.450601500000000,0x3B,,
6.451594750000000,0xF3,,
6.452587250000000,0xFF,,
6.460601250000000,0xBB,,Error
6.461611500000000,0xB4,,Error
6.462630250000000,0xFF,,
6.472601750000000,0x3B,,
6.473595500000000,0xEB,,Error
6.474633500000000,0xDF,,
6.484602250000000,0xBB,,
6.485595750000000,0xD3,,
6.486595500000000,0xFF,,
6.496603000000000,0x9B,,
6.497604750000000,0xE5,,
6.498605250000000,0xFF,,
6.507603000000000,0x3F,,
6.508604750000000,0xE5,,
6.509605750000000,0xFF,,
6.518599500000000,0x3F,,Error
6.519618500000000,0xE4,,Error
6.520630250000000,0xDF,,
6.528602750000000,0x1F,,
6.529604250000000,0xDD,,Error
6.530634000000000,0xDF,,
6.540604750000000,0x3F,,Error
6.541606750000000,0x01,,
6.542597750000000,0xFF,,
6.550599500000000,0x3F,,
6.551601750000000,0xCD,,
6.552594000000000,0xFF,,
6.561603250000000,0x3F,,
6.562597250000000,0xF3,,Error
6.563634500000000,0xDF,,
6.572598500000000,0x3F,,
6.573601000000000,0xC5,,
6.574593500000000,0xFF,,
6.583599500000000,0x3F,,
6.584602250000000,0xCD,,
6.585594250000000,0xFF,,
6.594603500000000,0x3B,,
6.595605250000000,0x15,,
6.596596750000000,0xFF,,
6.605605750000000,0xBB,,
6.606608750000000,0x4D,,Error
6.607610250000000,0xFF,,
6.616601750000000,0x3B,,
6.617604000000000,0x5D,,
6.618596500000000,0xFF,,
6.627602750000000,0x3B,,
6.628605250000000,0x5D,,
6.629598000000000,0xFF,,
6.637599000000000,0x3B,,
6.638601750000000,0x7D,,
6.639594500000000,0xFF,,
6.648602500000000,0x3B,,Error
6.649604250000000,0xC5,,
6.650596000000000,0xFF,,
6.659598750000000,0x3B,,
6.660600750000000,0x05,,
6.661629250000000,0xFF,,
6.669601750000000,0x3B,,Error
6.670613750000000,0x18,,Error
6.671632000000000,0xFF,,
6.680604500000000,0x9F,,
6.681606500000000,0x45,,Error
6.682634250000000,0xFF,,
6.691600000000000,0xBF,,Error
6.692664500000000,0x99,,Error
6.693674250000000,0xFF,,
6.702602250000000,0xBF,,Error
6.703604000000000,0xCD,,Error
6.704604500000000,0xFF,,
6.711601250000000,0xBF,,
6.712603500000000,0xA1,,Error
6.713632250000000,0xFF,,
6.720601500000000,0x3F,,
6.721603250000000,0xC5,,Error
6.722632250000000,0xFF,,
6.732603750000000,0x9F,,Error
6.733605250000000,0xD9,,
6.734633750000000,0xFF,,
6.743603000000000,0x9F,,Error
6.744665500000000,0x9A,,Error
6.745666250000000,0xDF,,
6.754598250000000,0x9F,,
6.755591500000000,0xEB,,Error
6.756592000000000,0xFF,,
6.764604000000000,0x3B,,Error
6.765605500000000,0xD9,,
6.766633750000000,0xDF,,
6.774603000000000,0x3B,,
6.775605000000000,0x49,,
6.776597000000000,0xFF,,
6.785603250000000,0x3B,,
6.786596500000000,0x4B,,Error
6.787596000000000,0xFF,,
6.795600750000000,0x1B,,
6.796593500000000,0x63,,Error
6.797593250000000,0xFF,,
6.805598000000000,0x3B,,
6.806600250000000,0x01,,
6.807592000000000,0xFF,,
6.816603000000000,0x1B,,Error
6.817638500000000,0xCC,,
6.818633000000000,0xFF,,
6.827604750000000,0x3B,,
6.828607500000000,0x45,,
6.829635500000000,0xDF,,
6.837599250000000,0x3B,,Error
6.838601000000000,0x55,,
6.839629750000000,0xFF,,
6.848604250000000,0x1F,,
6.849596500000000,0x9B,,Error
6.850595750000000,0xFF,,
6.859598500000000,0x3F,,Error
6.860600000000000,0x6D,,Error
6.861600750000000,0xFF,,
6.869603000000000,0xBF,,Error
6.870621750000000,0x22,,Error
6.871632250000000,0xFF,,
6.879600000000000,0x3F,,
6.880602250000000,0x51,,
6.881594250000000,0xFF,,
6.890602500000000,0xBF,,Error
6.891622250000000,0x84,,
6.892633750000000,0xDF,,
6.900599250000000,0x1F,,
6.901600500000000,0x49,,
6.902592500000000,0xFF,,
6.910595500000000,0x3F,,
6.911606500000000,0x32,,
6.912598500000000,0xFF,,
6.920601750000000,0x3F,,Error
6.921638500000000,0xC9,,
6.922632250000000,0xFF,,
6.929601000000000,0x9B,,
6.930603000000000,0xD1,,Error
6.931631500000000,0xDF,,
6.939600000000000,0x9B,,
6.940601250000000,0x4D,,Error
6.941601750000000,0xFF,,
6.948597750000000,0x3B,,
6.949599750000000,0x15,,Error
6.950628000000000,0xFF,,
6.958596500000000,0x3B,,
6.959590000000000,0xD3,,Error
6.960590000000000,0xFF,,
6.967603750000000,0xBB,,
6.968597500000000,0xDB,,
6.969597750000000,0xFF,,
6.976595750000000,0x3B,,Error
6.977614250000000,0x51,,
6.978624500000000,0xFF,,
6.986600000000000,0x9B,,Error
6.987618250000000,0xAB,,
6.988630750000000,0xDF,,
6.996596750000000,0x3B,,Error
6.997598500000000,0x05,,Error
6.998626500000000,0xDF,,
7.006602500000000,0x1F,,
7.007603750000000,0xDD,,
7.008595750000000,0xFF,,
7.016601000000000,0xBF,,Error
7.017603250000000,0xC1,,
7.018595000000000,0xFF,,
7.025598000000000,0x3F,,Error
7.026600250000000,0xC1,,
7.027592250000000,0xFF,,
7.035595500000000,0x3F,,Error
7.036659000000000,0x39,,Error
7.037660750000000,0xFF,,
7.045600750000000,0x3F,,
7.046594750000000,0xFB,,Error
7.047631750000000,0xFF,,
7.055599750000000,0x3F,,Error
7.056610500000000,0xF2,,Error
7.057630500000000,0xFF,,
7.065595250000000,0x3F,,Error
