Time [s],Value,Parity Error,Framing Error
5.393583000000000,0x02,,
5.394728500000000,0x01,,
5.395874000000000,0x08,,
5.397019000000000,0xE9,,
5.403037250000000,0x00,,Error
5.689307750000000,0xFF,,
5.690462750000000,0xFF,,
5.691618500000000,0x01,,
5.692774500000000,0x04,,
5.693931750000000,0x8A,,
5.695087500000000,0x00,,
5.696246500000000,0x04,,
5.697406500000000,0x6C,,
5.698700000000000,0xFF,,
5.699846500000000,0xFF,,
5.700991250000000,0x01,,
5.702136500000000,0x06,,
5.703281250000000,0x00,,
5.704427000000000,0x04,,
5.705572000000000,0x02,,
5.706717250000000,0x01,,
5.707863000000000,0x08,,
5.709007750000000,0xE9,,
5.715027250000000,0x00,,Error
6.014308750000000,0xFF,,
6.015465000000000,0xFF,,
6.016621250000000,0x01,,
6.017777250000000,0x04,,
6.018934250000000,0x8A,,
6.020090250000000,0x00,,
6.021248000000000,0x04,,
6.022406500000000,0x6C,,
6.023703000000000,0xFF,,
6.024849250000000,0xFF,,
6.025994750000000,0x01,,
6.027139750000000,0x06,,
6.028285250000000,0x00,,
6.029430750000000,0x04,,
6.030576500000000,0x02,,
6.031722000000000,0x01,,
6.032867500000000,0x08,,
6.034012750000000,0xE9,,
6.040031500000000,0x00,,Error
6.318301750000000,0xFF,,
6.319457500000000,0xFF,,
6.320613250000000,0x01,,
6.321769250000000,0x04,,
6.322926500000000,0x8A,,
6.324083000000000,0x00,,
6.325242000000000,0x04,,
6.326401250000000,0x6C,,
6.327694750000000,0xFF,,
6.328841250000000,0xFF,,
6.329986250000000,0x01,,
6.331131500000000,0x06,,
6.332276250000000,0x00,,
6.333422250000000,0x04,,
6.334567250000000,0x02,,
6.335712750000000,0x01,,
6.336858500000000,0x08,,
6.338003500000000,0xE9,,
6.344022500000000,0x00,,Error
6.624305250000000,0xFF,,
6.625460750000000,0xFF,,
6.626616500000000,0x01,,
6.627774000000000,0x04,,
6.628930750000000,0x8A,,
6.630086750000000,0x00,,
6.631245000000000,0x04,,
6.632403500000000,0x6C,,
6.633700000000000,0xFF,,
6.634846250000000,0xFF,,
6.635992000000000,0x01,,
6.637137000000000,0x06,,
6.638282500000000,0x00,,
6.639428250000000,0x04,,
6.640574000000000,0x02,,
6.641719500000000,0x01,,
6.642865000000000,0x08,,
6.644010250000000,0xE9,,
6.650030000000000,0x00,,Error
6.937298500000000,0xFF,,
6.938454250000000,0xFF,,
6.939609500000000,0x01,,
6.940767000000000,0x04,,
6.941923750000000,0x8A,,
6.943080000000000,0x00,,
6.944238000000000,0x04,,
6.945396500000000,0x6C,,
6.946691500000000,0xFF,,
6.947838000000000,0xFF,,
6.948983000000000,0x01,,
6.950128000000000,0x06,,
6.951272750000000,0x00,,
6.952418500000000,0x04,,
6.953563500000000,0x02,,
6.954708750000000,0x01,,
6.955854500000000,0x08,,
6.956999250000000,0xE9,,
6.963018750000000,0x00,,Error
7.327297750000000,0xFF,,
7.328454250000000,0xFF,,
7.329610000000000,0x01,,
7.330766000000000,0x04,,
7.331922250000000,0x8A,,
7.333079000000000,0x00,,
7.334237250000000,0x04,,
7.335395500000000,0x6C,,
7.336691000000000,0xFF,,
7.337837500000000,0xFF,,
7.338982250000000,0x01,,
7.340127250000000,0x06,,
7.341272250000000,0x00,,
7.342417750000000,0x04,,
7.343563000000000,0x02,,
7.344708250000000,0x01,,
7.345853750000000,0x08,,
7.346998750000000,0xE9,,
7.353017750000000,0x00,,Error
7.565294000000000,0xFF,,
7.566449500000000,0xFF,,
7.567605000000000,0x01,,
7.568762750000000,0x04,,
7.569918750000000,0x8A,,
7.571075000000000,0x00,,
7.572233250000000,0x04,,
7.573391750000000,0x6C,,
7.574687500000000,0xFF,,
7.575833750000000,0xFF,,
7.576978750000000,0x01,,
7.578123750000000,0x06,,
7.579268750000000,0x00,,
7.580414250000000,0x04,,
7.581559250000000,0x02,,
7.582704750000000,0x01,,
7.583850000000000,0x08,,
7.584995000000000,0xE9,,
7.591013500000000,0x00,,Error
7.879289750000000,0xFF,,
7.880445500000000,0xFF,,
7.881602000000000,0x01,,
7.882758000000000,0x04,,
7.883914750000000,0x8A,,
7.885070500000000,0x00,,
7.886228500000000,0x04,,
7.887387500000000,0x6C,,
7.888684250000000,0xFF,,
7.889830750000000,0xFF,,
7.890975750000000,0x01,,
7.892120750000000,0x06,,
7.893266000000000,0x00,,
7.894411500000000,0x04,,
7.895556750000000,0x02,,
7.896702250000000,0x01,,
7.897847750000000,0x08,,
7.898993000000000,0xE9,,
7.905012750000000,0x00,,Error
8.198285000000000,0xFF,,
8.199440750000001,0xFF,,
8.200596750000001,0x01,,
8.201753000000000,0x04,,
8.202909000000000,0x8A,,
8.204065249999999,0x00,,
8.205223250000000,0x04,,
8.206381750000000,0x6C,,
8.207679000000001,0xFF,,
8.208825500000000,0xFF,,
8.209970999999999,0x01,,
8.211116000000001,0x06,,
8.212261500000000,0x00,,
8.213407000000000,0x04,,
8.214552749999999,0x02,,
8.215698250000001,0x01,,
8.216843750000001,0x08,,
8.217988750000000,0xE9,,
8.224007750000000,0x00,,Error
8.501282249999999,0xFF,,
8.502438250000001,0xFF,,
8.503594500000000,0x01,,
8.504750749999999,0x04,,
8.505907250000000,0x8A,,
8.507063250000000,0x00,,
8.508221250000000,0x04,,
8.509380000000000,0x6C,,
8.510676750000000,0xFF,,
8.511823250000001,0xFF,,
8.512968250000000,0x01,,
8.514113000000000,0x06,,
8.515258250000000,0x00,,
8.516403750000000,0x04,,
8.517549000000001,0x02,,
8.518694500000001,0x01,,
8.519839749999999,0x08,,
8.520984750000000,0xE9,,
8.527005500000000,0x00,,Error
8.834284999999999,0xFF,,
8.835440999999999,0xFF,,
8.836597250000001,0x01,,
8.837752750000000,0x04,,
8.838908999999999,0x8A,,
8.840065500000000,0x00,,
8.841222999999999,0x04,,
8.842381749999999,0x6C,,
8.843679500000000,0xFF,,
8.844825750000000,0xFF,,
8.845971250000000,0x01,,
